RainTomorrow,MaxTemp,Humidity3pm
No,21.5,33.0
No,14.1,79.0
Yes,11.4,83.0
No,30.4,47.0
Yes,22.0,87.0
No,17.4,63.0
No,20.7,43.0
No,23.4,45.0
No,26.4,62.0
No,22.8,23.0
No,24.0,75.0
No,26.1,50.0
No,19.2,28.0
No,25.3,50.0
No,29.1,24.0
No,24.6,60.0
No,23.6,50.0
Yes,23.9,82.0
Yes,17.9,47.0
No,24.2,59.0
No,30.3,48.0
No,29.7,40.0
No,23.8,72.0
No,35.7,32.0
Yes,23.1,32.0
No,25.7,47.0
No,27.9,67.0
No,23.7,50.0
No,29.9,55.0
Yes,23.2,57.0
No,22.3,75.0
No,27.6,64.0
No,15.3,41.0
No,28.0,41.0
No,29.1,21.0
No,15.6,49.0
No,33.5,50.0
No,33.7,40.0
Yes,21.5,32.0
No,30.2,48.0
Yes,26.7,83.0
No,17.5,61.0
No,33.8,55.0
No,29.5,19.0
Yes,18.9,53.0
Yes,24.0,96.0
No,20.7,70.0
No,26.5,66.0
No,12.9,78.0
No,33.8,50.0
No,19.0,63.0
No,38.3,13.0
No,14.1,46.0
Yes,19.7,94.0
No,22.2,33.0
No,24.6,56.0
Yes,24.1,82.0
Yes,12.4,84.0
No,25.3,60.0
No,25.9,32.0
No,24.7,45.0
No,34.5,10.0
No,32.9,29.0
Yes,22.8,86.0
No,33.2,61.0
No,21.0,34.0
Yes,27.3,40.0
No,24.9,41.0
No,44.1,8.0
No,21.0,37.0
No,22.6,50.0
No,26.0,41.0
Yes,15.3,37.0
No,33.8,8.0
No,38.4,23.0
No,32.1,35.0
No,24.6,35.0
Yes,26.6,95.0
No,14.3,49.0
No,20.9,46.0
No,23.6,32.0
No,25.1,46.0
No,37.9,21.0
No,35.5,30.0
No,36.0,55.0
No,17.0,36.0
No,14.5,59.0
No,17.9,52.0
No,20.5,74.0
No,24.6,39.0
No,23.7,71.0
No,16.9,45.0
No,20.8,40.0
No,26.3,24.0
No,26.9,28.0
No,32.9,23.0
No,19.6,69.0
Yes,17.8,53.0
Yes,17.2,67.0
No,42.1,17.0
Yes,21.8,53.0
No,34.1,41.0
Yes,31.9,63.0
No,19.2,47.0
No,14.4,75.0
No,31.0,80.0
No,26.3,53.0
Yes,17.4,82.0
No,12.3,55.0
No,36.5,33.0
No,20.6,34.0
No,23.4,51.0
Yes,20.1,95.0
No,30.6,59.0
Yes,27.0,60.0
No,33.5,47.0
No,34.3,21.0
Yes,24.7,69.0
Yes,17.8,57.0
No,27.1,26.0
No,30.0,26.0
No,26.2,48.0
No,25.6,48.0
Yes,22.7,69.0
No,15.9,71.0
Yes,21.1,98.0
Yes,15.7,64.0
Yes,25.6,67.0
No,30.8,12.0
No,24.3,25.0
No,25.8,29.0
No,16.4,55.0
No,17.9,46.0
Yes,23.6,61.0
No,30.6,31.0
No,33.3,63.0
Yes,22.7,55.0
Yes,24.1,65.0
No,34.3,34.0
No,25.5,33.0
Yes,36.0,52.0
No,17.1,65.0
No,20.0,42.0
No,28.3,48.0
No,17.6,46.0
Yes,24.9,97.0
No,27.4,83.0
No,12.8,61.0
No,22.7,38.0
No,16.1,61.0
No,29.2,22.0
No,32.8,65.0
No,25.6,22.0
No,35.2,45.0
No,31.0,26.0
Yes,35.3,46.0
No,23.1,50.0
No,20.7,48.0
No,16.4,57.0
No,28.7,8.0
No,18.9,68.0
Yes,13.5,75.0
No,21.7,37.0
No,18.9,38.0
No,27.6,55.0
No,10.7,62.0
No,13.3,68.0
No,21.9,45.0
No,20.5,47.0
No,30.3,63.0
No,13.8,62.0
No,24.1,44.0
No,14.3,85.0
No,25.3,51.0
No,20.5,48.0
No,13.0,45.0
No,15.9,52.0
Yes,14.5,69.0
No,32.0,32.0
No,17.1,51.0
No,30.8,67.0
No,23.9,33.0
No,21.4,45.0
No,34.8,52.0
No,19.0,37.0
No,20.3,65.0
No,23.5,59.0
No,30.9,56.0
No,16.9,65.0
No,22.7,36.0
No,15.8,58.0
No,36.1,20.0
No,19.7,41.0
No,19.6,66.0
No,17.3,63.0
No,32.4,32.0
No,19.0,49.0
No,27.9,38.0
No,26.3,25.0
No,17.5,37.0
No,26.7,56.0
No,18.4,67.0
Yes,19.9,79.0
Yes,21.5,76.0
Yes,31.6,67.0
No,24.4,69.0
No,27.9,62.0
No,15.1,58.0
No,16.3,65.0
No,29.0,45.0
No,13.3,55.0
No,26.8,14.0
No,13.8,57.0
No,19.3,65.0
Yes,14.8,85.0
No,17.2,54.0
No,24.2,55.0
No,14.8,62.0
No,17.6,49.0
No,33.3,47.0
No,26.3,42.0
No,14.4,49.0
No,20.7,45.0
Yes,18.2,74.0
No,34.8,15.0
No,25.0,55.0
No,16.6,20.0
No,25.3,46.0
No,37.0,15.0
No,16.2,49.0
No,31.1,13.0
No,19.8,75.0
No,33.7,46.0
No,19.7,45.0
No,22.7,47.0
No,26.8,39.0
No,33.1,16.0
No,27.3,50.0
Yes,15.6,73.0
Yes,22.7,95.0
Yes,19.1,73.0
Yes,19.1,71.0
No,18.4,33.0
No,20.0,46.0
Yes,17.6,91.0
Yes,40.7,13.0
Yes,16.7,79.0
No,28.5,55.0
No,16.1,62.0
No,20.9,40.0
No,12.6,69.0
No,25.4,51.0
No,27.5,57.0
Yes,17.2,62.0
No,25.6,52.0
No,28.4,54.0
No,34.7,31.0
No,27.9,63.0
No,19.2,55.0
Yes,33.6,55.0
No,20.9,26.0
No,13.5,45.0
Yes,23.6,77.0
No,24.6,36.0
No,29.8,40.0
Yes,17.4,64.0
Yes,22.2,88.0
Yes,17.3,76.0
No,18.9,57.0
Yes,30.0,33.0
No,15.3,55.0
No,24.3,61.0
Yes,14.0,72.0
Yes,27.2,76.0
No,35.1,14.0
No,15.9,63.0
Yes,30.1,75.0
No,15.8,56.0
No,28.3,45.0
No,28.4,34.0
No,22.9,54.0
No,35.6,11.0
No,28.2,22.0
Yes,20.9,93.0
No,19.3,42.0
No,31.0,61.0
No,18.2,87.0
No,34.7,17.0
No,16.9,64.0
No,25.4,64.0
No,22.9,42.0
No,15.6,35.0
No,29.5,33.0
Yes,17.6,70.0
No,22.7,75.0
No,32.8,58.0
No,29.6,48.0
No,15.3,68.0
No,26.6,31.0
No,28.6,50.0
No,19.6,43.0
Yes,12.3,92.0
No,7.3,83.0
No,25.7,32.0
Yes,12.6,58.0
No,34.2,17.0
No,26.1,70.0
No,33.9,15.0
No,25.5,67.0
No,26.3,67.0
No,32.8,16.0
No,30.2,52.0
Yes,14.6,61.0
No,25.8,23.0
No,31.1,48.0
No,28.9,31.0
No,21.8,35.0
No,19.1,48.0
No,24.3,36.0
No,21.4,52.0
No,25.3,43.0
Yes,22.2,93.0
No,34.3,28.0
No,20.7,48.0
Yes,16.8,89.0
No,20.1,58.0
No,23.4,73.0
Yes,28.8,83.0
No,25.9,19.0
Yes,12.8,71.0
Yes,18.2,97.0
No,23.9,61.0
No,26.5,49.0
No,24.0,25.0
No,37.9,25.0
No,28.5,18.0
No,13.5,54.0
No,24.6,24.0
No,26.0,56.0
No,23.3,45.0
No,23.9,56.0
Yes,26.5,62.0
No,38.2,26.0
Yes,31.3,70.0
Yes,14.1,65.0
No,20.9,62.0
No,27.5,59.0
No,38.1,14.0
Yes,27.4,71.0
No,31.9,70.0
No,33.1,19.0
No,20.9,54.0
No,27.6,50.0
No,25.9,68.0
No,23.9,17.0
Yes,30.3,58.0
Yes,13.3,87.0
Yes,25.9,49.0
No,21.9,34.0
Yes,27.0,63.0
Yes,19.3,73.0
No,18.9,62.0
No,41.8,29.0
Yes,16.6,84.0
No,21.7,58.0
No,18.3,55.0
No,24.1,46.0
No,27.9,56.0
Yes,13.5,83.0
No,31.6,18.0
No,28.3,63.0
Yes,26.1,60.0
No,31.9,17.0
Yes,20.4,59.0
Yes,13.7,78.0
No,23.6,20.0
No,12.9,52.0
No,28.6,55.0
Yes,9.4,70.0
Yes,26.5,64.0
No,19.8,40.0
No,34.5,52.0
No,18.7,53.0
No,19.1,37.0
No,26.4,20.0
No,29.0,32.0
No,39.8,7.0
No,18.1,42.0
No,10.8,50.0
No,15.6,48.0
No,16.9,52.0
Yes,22.4,53.0
Yes,17.0,99.0
No,31.1,76.0
No,30.0,44.0
No,38.7,26.0
No,21.8,59.0
No,30.0,28.0
Yes,15.1,69.0
No,14.8,62.0
No,25.6,35.0
No,12.5,83.0
Yes,16.3,78.0
Yes,12.9,51.0
No,36.1,25.0
No,24.0,47.0
No,26.3,56.0
No,28.2,26.0
No,15.8,42.0
Yes,20.1,93.0
No,34.0,13.0
No,16.7,57.0
No,24.4,38.0
No,23.3,42.0
No,41.2,14.0
Yes,19.3,68.0
No,30.2,58.0
Yes,25.3,76.0
No,27.4,71.0
No,29.9,41.0
No,29.7,52.0
No,23.2,69.0
No,31.6,49.0
No,23.9,48.0
No,23.5,61.0
No,10.1,52.0
No,19.5,81.0
No,10.8,74.0
No,20.5,78.0
No,19.6,69.0
No,23.4,79.0
No,30.8,56.0
Yes,21.9,81.0
No,27.3,20.0
No,26.5,40.0
Yes,17.9,60.0
No,33.9,23.0
No,21.4,49.0
No,18.2,65.0
No,13.9,52.0
No,16.5,50.0
No,15.0,51.0
No,22.9,72.0
No,25.3,41.0
Yes,19.4,64.0
No,23.1,40.0
Yes,29.4,88.0
No,16.8,54.0
No,15.0,74.0
No,27.7,74.0
Yes,24.8,68.0
Yes,16.4,78.0
No,31.6,42.0
Yes,20.0,67.0
No,30.9,49.0
Yes,29.0,30.0
No,27.1,51.0
No,20.7,48.0
No,45.4,6.0
No,29.5,50.0
No,25.0,38.0
No,32.4,24.0
No,22.8,39.0
No,20.1,74.0
No,16.5,40.0
No,24.1,54.0
No,22.1,54.0
No,21.4,62.0
Yes,9.8,99.0
No,22.5,49.0
No,20.5,31.0
Yes,23.3,100.0
No,22.8,69.0
No,15.3,46.0
Yes,14.9,98.0
No,22.6,55.0
No,26.9,49.0
No,17.1,46.0
No,31.5,64.0
Yes,22.8,36.0
No,28.7,19.0
Yes,32.2,85.0
No,30.4,19.0
Yes,22.4,80.0
Yes,22.2,87.0
No,14.1,54.0
No,31.0,51.0
No,24.4,40.0
Yes,25.1,68.0
No,39.2,43.0
No,31.7,34.0
No,35.7,14.0
No,15.3,52.0
Yes,32.9,66.0
Yes,17.9,79.0
No,13.2,77.0
No,16.4,52.0
No,14.8,40.0
No,33.7,16.0
No,33.2,3.0
No,28.0,70.0
No,29.2,35.0
No,28.4,61.0
No,24.4,74.0
No,21.8,33.0
No,32.5,31.0
No,19.3,46.0
No,15.2,67.0
No,35.7,16.0
Yes,37.9,27.0
No,22.4,16.0
No,21.7,52.0
No,33.6,59.0
No,15.3,93.0
No,39.5,16.0
No,30.3,48.0
No,16.0,50.0
No,17.6,39.0
No,29.0,63.0
Yes,18.2,57.0
Yes,21.0,68.0
No,26.2,32.0
No,28.2,49.0
No,22.9,19.0
No,23.9,47.0
No,31.9,33.0
No,14.2,61.0
No,23.0,32.0
No,38.5,12.0
Yes,32.2,44.0
No,23.4,57.0
Yes,19.9,43.0
Yes,21.5,54.0
Yes,27.8,54.0
Yes,14.3,84.0
No,23.5,45.0
No,30.5,26.0
No,18.8,49.0
Yes,30.9,67.0
No,25.3,17.0
No,15.6,73.0
No,32.3,41.0
No,25.1,21.0
Yes,18.7,86.0
No,21.0,58.0
No,17.5,62.0
No,28.8,62.0
Yes,14.2,94.0
Yes,29.3,72.0
Yes,15.7,96.0
No,14.5,69.0
No,37.0,20.0
No,9.8,79.0
No,31.9,23.0
No,15.0,49.0
Yes,14.9,61.0
Yes,25.1,40.0
No,35.6,6.0
No,28.8,44.0
No,26.6,69.0
Yes,15.0,94.0
No,20.0,41.0
No,36.4,4.0
No,14.2,62.0
No,42.1,17.0
No,27.3,64.0
No,13.4,72.0
No,23.4,64.0
No,25.1,71.0
No,36.2,25.0
No,25.9,18.0
No,32.1,37.0
No,18.4,47.0
No,34.7,14.0
No,16.4,44.0
No,29.4,12.0
Yes,18.0,72.0
No,30.4,65.0
Yes,35.2,35.0
No,27.5,55.0
No,17.0,57.0
No,22.2,46.0
No,24.7,53.0
No,16.2,27.0
No,31.4,50.0
No,16.0,76.0
No,19.5,48.0
No,37.0,14.0
No,23.5,9.0
No,18.5,47.0
No,27.4,26.0
No,13.5,51.0
No,33.4,58.0
No,25.7,50.0
No,18.6,70.0
No,29.5,62.0
No,21.0,52.0
Yes,12.6,68.0
Yes,24.0,61.0
No,21.9,40.0
No,22.7,61.0
Yes,14.1,38.0
No,26.2,71.0
No,19.8,80.0
No,29.5,20.0
No,21.1,60.0
No,20.2,40.0
No,25.8,47.0
No,32.5,23.0
No,17.4,67.0
No,18.5,51.0
No,25.7,65.0
Yes,16.4,63.0
No,18.8,49.0
No,30.3,63.0
No,28.4,39.0
No,18.8,25.0
Yes,24.7,89.0
No,20.4,51.0
Yes,20.3,85.0
No,25.8,73.0
No,27.5,12.0
No,26.2,59.0
Yes,31.7,46.0
No,27.6,57.0
No,26.3,36.0
No,23.7,54.0
Yes,22.8,98.0
No,25.8,14.0
No,22.2,55.0
No,41.8,10.0
No,15.8,56.0
No,14.0,69.0
No,21.0,52.0
No,20.6,51.0
No,33.9,44.0
No,18.0,60.0
No,15.5,63.0
No,26.5,21.0
Yes,26.4,97.0
No,29.1,32.0
No,17.8,56.0
No,37.3,11.0
No,14.3,58.0
No,15.4,61.0
No,25.0,45.0
No,45.1,27.0
No,13.7,62.0
No,21.9,55.0
No,18.0,50.0
No,24.9,73.0
Yes,16.3,83.0
No,31.0,69.0
No,13.7,57.0
No,17.7,44.0
No,37.5,9.0
No,31.0,22.0
No,23.4,55.0
No,16.8,45.0
No,20.2,62.0
No,18.5,70.0
No,32.3,38.0
No,17.6,44.0
No,13.6,85.0
No,22.7,37.0
No,12.2,78.0
No,34.3,32.0
No,39.2,61.0
No,25.2,58.0
Yes,17.8,42.0
Yes,25.4,55.0
No,15.3,60.0
No,28.1,46.0
No,19.0,30.0
No,25.8,74.0
No,17.6,36.0
Yes,19.6,81.0
No,24.1,35.0
No,15.3,45.0
Yes,17.1,94.0
No,38.5,18.0
No,30.5,47.0
No,20.2,41.0
No,15.9,51.0
No,13.8,52.0
No,21.4,51.0
No,21.3,45.0
No,18.4,23.0
No,18.9,28.0
No,24.4,75.0
Yes,12.5,100.0
No,22.4,27.0
No,25.9,66.0
No,25.9,72.0
No,24.3,48.0
No,18.6,45.0
No,27.3,64.0
No,19.4,33.0
Yes,11.9,92.0
No,21.5,44.0
No,24.5,67.0
No,14.7,47.0
No,24.6,31.0
Yes,26.9,55.0
Yes,20.4,46.0
Yes,20.5,81.0
No,19.3,53.0
Yes,13.6,77.0
No,18.4,35.0
No,27.6,24.0
No,36.6,11.0
Yes,29.3,79.0
No,24.5,37.0
No,24.2,30.0
No,37.1,32.0
Yes,14.8,71.0
No,26.2,62.0
No,32.8,51.0
No,30.7,29.0
No,14.6,71.0
No,33.4,35.0
Yes,27.7,81.0
No,26.8,35.0
Yes,16.9,59.0
No,10.6,71.0
No,20.0,40.0
No,27.5,33.0
No,24.7,28.0
No,17.9,36.0
No,23.6,41.0
No,15.0,65.0
No,27.8,60.0
No,23.9,59.0
No,33.8,12.0
No,28.0,61.0
No,25.0,58.0
Yes,22.9,92.0
No,19.3,60.0
No,30.6,26.0
Yes,14.3,62.0
No,14.8,54.0
No,13.8,43.0
No,25.7,44.0
No,25.4,41.0
No,25.5,18.0
No,39.3,16.0
No,27.7,39.0
No,17.1,50.0
Yes,11.2,98.0
No,18.9,34.0
Yes,24.6,64.0
Yes,23.8,62.0
Yes,30.1,72.0
No,11.7,74.0
Yes,18.2,74.0
No,23.6,39.0
Yes,14.7,58.0
Yes,16.4,87.0
No,23.8,38.0
No,27.9,32.0
No,19.8,41.0
No,12.3,84.0
No,34.0,18.0
Yes,29.2,66.0
Yes,27.8,53.0
No,20.8,55.0
No,20.2,60.0
Yes,13.0,93.0
Yes,39.3,47.0
No,27.5,30.0
No,35.0,14.0
No,21.5,46.0
No,33.0,28.0
No,22.7,54.0
Yes,13.2,69.0
No,23.9,22.0
Yes,22.9,53.0
No,35.6,13.0
No,33.5,33.0
No,18.9,51.0
No,16.7,56.0
No,30.7,29.0
No,16.0,37.0
Yes,10.0,59.0
Yes,20.6,72.0
No,25.1,28.0
No,21.9,47.0
No,29.3,26.0
No,17.0,49.0
No,13.1,56.0
No,17.8,47.0
No,24.5,33.0
No,13.0,71.0
No,28.7,81.0
No,31.1,84.0
Yes,27.4,45.0
No,25.7,43.0
No,31.8,44.0
No,26.8,9.0
No,23.7,57.0
No,19.4,44.0
Yes,15.6,71.0
No,20.8,45.0
Yes,26.6,31.0
No,23.8,45.0
No,26.3,33.0
No,22.9,45.0
No,27.5,7.0
No,29.9,79.0
No,32.0,25.0
No,30.5,79.0
No,21.3,32.0
No,19.6,64.0
Yes,15.4,74.0
No,17.6,66.0
No,30.3,29.0
Yes,10.0,56.0
No,13.1,48.0
No,29.5,43.0
No,29.5,59.0
No,20.7,56.0
No,24.5,32.0
No,20.7,68.0
No,11.5,56.0
No,40.0,17.0
No,13.3,74.0
Yes,15.4,78.0
No,29.5,62.0
Yes,14.6,59.0
No,32.9,24.0
No,30.8,66.0
No,29.3,26.0
No,20.2,71.0
No,30.7,30.0
No,25.3,30.0
No,23.6,48.0
No,17.6,55.0
No,20.7,56.0
No,31.1,17.0
Yes,24.5,39.0
No,18.7,40.0
Yes,24.0,46.0
No,15.6,73.0
Yes,29.2,55.0
No,26.7,68.0
No,19.0,72.0
No,32.0,19.0
No,16.1,28.0
No,19.7,42.0
No,15.5,67.0
No,17.3,56.0
Yes,21.1,44.0
No,26.8,20.0
No,33.3,61.0
No,19.0,44.0
No,21.6,47.0
No,25.5,50.0
No,26.4,49.0
No,17.9,40.0
No,18.7,29.0
No,39.9,10.0
Yes,31.6,36.0
No,35.6,21.0
No,18.9,66.0
No,19.2,80.0
Yes,28.1,70.0
No,9.8,67.0
No,19.7,66.0
No,27.3,27.0
No,20.8,34.0
Yes,16.2,88.0
No,43.3,13.0
No,25.1,51.0
No,27.2,54.0
No,21.1,52.0
Yes,13.9,80.0
Yes,17.0,75.0
Yes,16.7,72.0
No,26.3,61.0
No,22.7,70.0
No,22.9,25.0
No,24.5,38.0
No,26.2,39.0
No,23.8,38.0
No,33.2,23.0
No,31.7,13.0
No,15.9,92.0
No,16.2,70.0
No,14.2,63.0
Yes,32.6,61.0
No,24.1,39.0
No,36.2,22.0
No,23.4,27.0
No,28.6,17.0
Yes,30.1,55.0
No,39.0,21.0
No,20.8,44.0
No,30.2,37.0
No,20.8,38.0
No,17.0,72.0
Yes,21.8,67.0
No,19.5,61.0
No,36.7,11.0
No,27.6,48.0
No,25.2,34.0
No,27.9,36.0
No,26.7,52.0
No,17.6,44.0
Yes,26.0,34.0
No,20.8,62.0
No,16.3,63.0
No,34.3,15.0
No,18.2,38.0
No,18.5,30.0
No,28.1,50.0
No,38.2,16.0
Yes,11.0,66.0
No,24.2,21.0
No,32.1,7.0
Yes,26.1,88.0
No,32.7,20.0
No,17.1,58.0
No,24.2,34.0
Yes,23.9,58.0
No,26.1,48.0
No,12.2,85.0
No,33.4,19.0
Yes,18.3,69.0
No,26.8,49.0
No,22.4,32.0
No,30.2,36.0
No,32.4,37.0
Yes,19.9,40.0
Yes,21.0,87.0
No,19.8,48.0
Yes,22.4,93.0
No,31.8,33.0
No,20.6,41.0
No,27.5,49.0
No,23.4,55.0
Yes,15.9,67.0
No,13.9,88.0
No,29.6,20.0
No,36.9,23.0
Yes,19.6,79.0
No,13.1,79.0
No,20.6,52.0
No,11.6,66.0
Yes,22.6,51.0
No,15.1,64.0
No,26.5,66.0
No,33.0,25.0
Yes,18.2,92.0
No,19.3,79.0
No,23.8,48.0
No,11.1,54.0
Yes,16.1,64.0
Yes,32.0,27.0
No,22.2,47.0
No,30.3,31.0
Yes,13.2,79.0
No,32.2,22.0
Yes,22.8,63.0
No,19.5,46.0
No,29.7,63.0
Yes,12.1,85.0
No,22.9,49.0
No,25.8,70.0
No,30.1,22.0
No,19.5,52.0
Yes,29.4,63.0
Yes,12.2,96.0
No,20.5,72.0
No,18.8,48.0
No,32.3,39.0
No,26.8,35.0
No,18.9,41.0
No,25.6,38.0
No,23.3,57.0
No,27.7,44.0
Yes,14.4,76.0
No,28.3,23.0
Yes,33.4,61.0
No,21.3,48.0
No,25.7,26.0
No,19.7,46.0
No,28.1,48.0
No,22.6,63.0
No,17.0,80.0
No,16.2,45.0
Yes,30.7,62.0
No,19.9,36.0
No,26.5,50.0
No,23.9,58.0
No,22.5,44.0
Yes,16.4,84.0
Yes,12.9,90.0
No,15.3,41.0
No,29.4,57.0
No,32.5,11.0
Yes,28.0,39.0
No,15.1,59.0
Yes,16.7,63.0
Yes,15.4,74.0
No,14.5,81.0
No,24.4,69.0
No,30.7,19.0
No,17.1,43.0
No,17.6,55.0
No,29.6,25.0
Yes,15.0,62.0
No,30.8,68.0
Yes,13.8,91.0
No,28.8,33.0
No,20.4,32.0
Yes,33.4,56.0
Yes,21.4,79.0
Yes,14.2,86.0
Yes,11.0,81.0
No,19.0,63.0
Yes,28.2,80.0
No,23.2,34.0
No,17.8,47.0
No,17.6,63.0
Yes,16.1,98.0
No,16.2,71.0
No,13.5,72.0
No,27.6,27.0
Yes,14.1,42.0
No,24.0,84.0
No,15.8,65.0
Yes,31.4,77.0
No,36.6,7.0
Yes,27.0,87.0
Yes,30.7,90.0
No,29.3,31.0
Yes,25.0,68.0
No,17.3,46.0
No,40.4,22.0
No,23.0,32.0
No,16.6,70.0
No,39.3,12.0
No,18.2,47.0
No,27.2,57.0
No,38.9,8.0
No,30.0,19.0
No,30.5,23.0
Yes,8.9,64.0
Yes,15.2,78.0
No,25.2,66.0
No,30.2,53.0
No,19.6,43.0
No,23.0,42.0
No,23.5,49.0
No,21.5,60.0
No,22.7,19.0
No,27.0,73.0
No,16.6,44.0
No,19.0,60.0
Yes,34.2,53.0
Yes,16.5,59.0
No,19.4,47.0
No,26.0,45.0
No,32.3,67.0
No,21.2,58.0
No,14.8,87.0
No,29.7,19.0
No,26.7,32.0
No,26.0,58.0
No,22.4,71.0
No,20.7,61.0
Yes,20.3,55.0
Yes,21.8,89.0
No,22.7,51.0
Yes,14.6,70.0
No,21.9,70.0
Yes,16.4,71.0
No,25.4,21.0
No,32.7,62.0
No,30.7,23.0
No,19.6,39.0
No,25.7,28.0
No,16.2,53.0
No,33.5,70.0
No,9.7,65.0
No,24.2,57.0
No,23.5,75.0
No,22.1,78.0
No,22.8,49.0
No,28.3,73.0
Yes,17.5,68.0
No,19.8,43.0
No,16.3,59.0
No,20.2,45.0
No,41.4,8.0
No,12.8,54.0
No,14.7,44.0
No,14.0,92.0
Yes,25.1,73.0
Yes,18.0,53.0
No,26.3,19.0
No,33.6,25.0
No,15.3,59.0
No,25.2,51.0
No,19.6,57.0
No,17.8,64.0
No,31.0,37.0
Yes,13.5,65.0
Yes,19.9,62.0
No,28.0,20.0
No,15.1,63.0
No,21.8,22.0
No,24.2,47.0
Yes,22.0,85.0
Yes,19.1,62.0
No,38.6,7.0
No,19.9,69.0
Yes,30.2,83.0
No,20.5,65.0
No,23.8,63.0
Yes,15.1,96.0
Yes,8.5,73.0
Yes,31.8,65.0
No,17.5,52.0
No,15.7,74.0
No,37.4,21.0
No,18.4,41.0
No,14.8,55.0
No,16.7,47.0
No,32.1,16.0
No,34.3,43.0
No,36.7,11.0
No,20.5,75.0
No,26.5,61.0
No,14.5,42.0
Yes,26.4,73.0
No,19.1,50.0
No,17.4,32.0
No,18.4,42.0
Yes,21.7,49.0
No,21.5,48.0
No,32.5,26.0
No,23.6,27.0
No,16.8,57.0
Yes,14.3,54.0
No,30.9,38.0
No,36.1,18.0
Yes,17.7,57.0
No,29.9,45.0
No,24.6,63.0
Yes,27.5,64.0
No,19.2,37.0
Yes,7.9,90.0
No,24.1,79.0
No,24.4,73.0
Yes,13.5,71.0
No,19.9,61.0
No,13.4,24.0
No,30.6,36.0
Yes,25.4,69.0
No,29.6,35.0
No,26.4,55.0
No,21.1,34.0
No,23.7,78.0
No,37.7,16.0
No,23.3,28.0
No,18.8,60.0
No,25.8,16.0
No,29.6,36.0
No,29.9,47.0
No,22.5,24.0
No,17.8,48.0
No,14.7,67.0
No,15.8,45.0
No,19.8,70.0
No,24.1,77.0
No,34.3,35.0
No,24.7,46.0
No,23.1,44.0
No,20.4,36.0
Yes,26.4,61.0
Yes,7.9,99.0
No,28.9,59.0
Yes,20.3,83.0
Yes,21.1,69.0
No,20.4,79.0
No,13.9,68.0
Yes,11.5,71.0
No,21.6,32.0
No,21.3,65.0
No,34.2,13.0
No,28.8,62.0
No,27.3,90.0
No,35.2,22.0
No,26.2,63.0
No,24.8,72.0
No,32.2,20.0
No,17.4,46.0
No,22.5,78.0
No,17.6,43.0
No,20.4,50.0
Yes,29.1,73.0
No,13.8,67.0
No,20.7,60.0
No,32.6,34.0
No,27.4,59.0
No,22.5,21.0
No,25.4,34.0
No,19.7,33.0
No,23.5,40.0
No,24.9,13.0
No,29.2,51.0
No,35.8,33.0
No,25.8,61.0
No,13.1,61.0
No,36.4,17.0
No,23.0,80.0
No,23.9,50.0
No,31.7,51.0
No,27.0,50.0
No,20.8,34.0
No,26.2,39.0
Yes,13.0,88.0
Yes,18.9,64.0
Yes,31.1,72.0
No,19.9,39.0
No,21.4,48.0
No,17.2,41.0
No,19.7,59.0
No,10.8,53.0
No,27.9,40.0
No,34.3,8.0
No,28.5,50.0
No,20.4,28.0
Yes,25.9,37.0
No,25.3,60.0
Yes,17.1,46.0
No,24.4,40.0
Yes,13.9,74.0
Yes,36.9,26.0
No,21.0,26.0
No,22.9,45.0
Yes,19.0,57.0
No,19.8,51.0
No,27.4,56.0
No,16.9,57.0
No,39.7,24.0
Yes,10.7,74.0
No,15.1,33.0
No,23.8,39.0
No,23.7,52.0
Yes,16.0,70.0
No,20.8,40.0
No,38.0,21.0
No,29.3,6.0
No,41.0,22.0
Yes,18.2,41.0
No,19.9,58.0
No,20.1,61.0
Yes,32.0,67.0
No,18.3,28.0
No,23.7,23.0
Yes,25.2,47.0
No,32.8,13.0
No,28.2,47.0
No,31.9,76.0
No,24.1,32.0
No,17.9,51.0
No,17.8,34.0
No,20.4,50.0
No,20.9,38.0
No,15.8,67.0
Yes,15.4,78.0
No,32.2,6.0
No,23.8,28.0
No,34.5,44.0
No,28.8,40.0
Yes,31.6,50.0
No,26.6,20.0
No,33.1,15.0
Yes,22.5,68.0
Yes,18.2,75.0
Yes,14.9,75.0
No,16.7,50.0
Yes,13.2,79.0
No,31.9,6.0
Yes,22.7,74.0
No,20.1,32.0
No,27.1,57.0
Yes,32.9,61.0
No,25.1,37.0
No,13.1,87.0
No,26.8,41.0
No,17.0,44.0
No,27.2,47.0
Yes,14.1,70.0
No,28.7,18.0
No,20.1,33.0
No,24.1,87.0
No,21.3,49.0
No,27.8,53.0
Yes,22.4,75.0
Yes,25.4,39.0
Yes,18.5,88.0
No,11.4,36.0
No,28.0,66.0
No,10.7,74.0
Yes,25.8,53.0
No,22.4,46.0
No,19.0,57.0
No,36.5,30.0
Yes,13.7,77.0
Yes,36.5,26.0
Yes,25.5,84.0
No,19.6,28.0
No,25.5,52.0
No,25.0,35.0
No,32.0,10.0
Yes,9.7,93.0
No,29.7,28.0
Yes,22.1,96.0
No,19.2,40.0
Yes,31.3,82.0
No,26.2,49.0
No,33.9,38.0
No,25.8,32.0
No,18.7,56.0
Yes,15.3,69.0
No,17.5,94.0
No,15.5,38.0
No,29.9,21.0
No,24.9,52.0
Yes,21.7,80.0
No,25.8,31.0
Yes,19.3,96.0
No,17.1,38.0
No,21.2,67.0
